customer_id,month,category,payment_type,spend
CUST210,June,Entertainment,UPI,13338.75
CUST456,July,Travel,UPI,7463.15
CUST254,May,Entertainment,Credit Card,5714.2
CUST076,May,Apparel,UPI,10731.46
CUST347,June,Groceries,Debit Card,2277.57
CUST374,August,Groceries,UPI,7763.97
CUST371,May,Groceries,Net Banking,18997.25
CUST334,July,Travel,Debit Card,13047.42
CUST101,May,Entertainment,UPI,1567.15
CUST190,May,Groceries,UPI,13623.46
CUST334,July,Groceries,Credit Card,3588.75
CUST348,August,Groceries,Debit Card,15390.15
CUST273,October,Entertainment,UPI,5785.59
CUST041,August,Groceries,Debit Card,18982.22
CUST193,October,Entertainment,Net Banking,1945.83
CUST412,September,Entertainment,Debit Card,14432.42
CUST065,June,Entertainment,Net Banking,18311.8
CUST463,July,Electronics,Debit Card,18547.91
CUST358,May,Groceries,UPI,18308.14
CUST263,October,Travel,Debit Card,2073.17
CUST101,June,Travel,UPI,908.46
CUST447,June,Entertainment,UPI,17242.83
CUST231,October,Travel,Debit Card,7097.76
CUST477,July,Electronics,UPI,12292.99
CUST024,May,Electronics,Debit Card,3638.58
CUST295,October,Travel,Credit Card,2572.14
CUST281,September,Travel,Debit Card,3317.09
CUST056,September,Travel,UPI,3985.16
CUST220,July,Entertainment,Net Banking,2532.8
CUST012,May,Travel,UPI,17280.0
CUST044,October,Travel,Net Banking,7526.41
CUST305,August,Entertainment,UPI,17439.03
CUST454,August,Electronics,Credit Card,5435.63
CUST046,June,Apparel,UPI,3057.79
CUST130,September,Groceries,Debit Card,15688.08
CUST454,July,Travel,Debit Card,7766.8
CUST242,October,Electronics,Credit Card,10944.74
CUST418,October,Entertainment,Credit Card,19217.68
CUST019,October,Electronics,UPI,5552.96
CUST340,June,Electronics,Debit Card,17049.62
CUST107,September,Electronics,Credit Card,4626.71
CUST171,June,Apparel,Net Banking,2371.81
CUST433,August,Entertainment,Net Banking,7407.9
CUST126,October,Travel,UPI,890.56
CUST342,May,Travel,UPI,15007.95
CUST117,August,Apparel,UPI,4707.31
CUST197,May,Electronics,Credit Card,1630.44
CUST015,September,Electronics,Debit Card,7374.28
CUST033,May,Entertainment,UPI,19118.64
CUST396,May,Apparel,Net Banking,1838.28
CUST275,June,Groceries,Credit Card,19530.43
CUST357,August,Apparel,UPI,8767.64
CUST356,August,Electronics,Net Banking,10385.35
CUST111,July,Entertainment,UPI,17082.14
CUST462,June,Groceries,Net Banking,18360.71
CUST239,August,Apparel,UPI,9368.79
CUST001,May,Groceries,UPI,9946.09
CUST474,October,Electronics,Debit Card,6751.93
CUST495,August,Groceries,UPI,5546.64
CUST407,May,Groceries,Credit Card,13890.91
CUST271,May,Travel,UPI,8063.17
CUST146,October,Apparel,Credit Card,17349.08
CUST438,September,Travel,Credit Card,14019.18
CUST053,June,Entertainment,Net Banking,8533.52
CUST277,May,Electronics,Credit Card,18640.06
CUST006,September,Travel,Net Banking,7954.13
CUST439,August,Electronics,Credit Card,9877.0
CUST038,May,Electronics,Credit Card,4040.34
CUST227,May,Groceries,Debit Card,14620.51
CUST087,July,Entertainment,UPI,8676.52
CUST297,June,Travel,UPI,18716.67
CUST225,June,Travel,UPI,16727.09
CUST294,June,Groceries,Debit Card,10332.18
CUST136,September,Travel,Credit Card,12039.1
CUST050,May,Apparel,UPI,8474.9
CUST030,June,Travel,UPI,10723.28
CUST416,August,Apparel,Debit Card,4964.15
CUST055,September,Groceries,Credit Card,14856.19
CUST266,May,Travel,Debit Card,4764.14
CUST458,June,Travel,Net Banking,6759.63
CUST213,August,Electronics,Net Banking,9536.23
CUST295,July,Electronics,Debit Card,4253.46
CUST069,May,Travel,Net Banking,9323.0
CUST489,October,Apparel,Credit Card,3298.51
CUST015,July,Groceries,Debit Card,19504.57
CUST389,August,Travel,Debit Card,11933.94
CUST401,September,Apparel,Debit Card,10913.5
CUST302,July,Electronics,Credit Card,19000.59
CUST148,May,Electronics,Net Banking,12158.92
CUST268,September,Electronics,Credit Card,6851.93
CUST191,September,Groceries,Debit Card,15737.37
CUST005,September,Electronics,Debit Card,584.13
CUST393,May,Travel,UPI,2763.3
CUST210,June,Electronics,Credit Card,5359.46
CUST076,June,Travel,Net Banking,11760.35
CUST417,July,Apparel,Credit Card,8845.02
CUST045,May,Electronics,Debit Card,3583.3
CUST297,October,Entertainment,Debit Card,16210.2
CUST209,May,Entertainment,UPI,8410.21
CUST312,May,Travel,Net Banking,2711.75
CUST098,August,Entertainment,UPI,10761.3
CUST057,June,Travel,UPI,19428.64
CUST474,September,Apparel,UPI,10374.93
CUST411,August,Groceries,Debit Card,611.37
CUST117,September,Apparel,Credit Card,1929.07
CUST166,August,Apparel,UPI,12694.17
CUST320,May,Entertainment,Net Banking,11177.72
CUST314,August,Groceries,Debit Card,4137.71
CUST279,September,Electronics,UPI,12109.16
CUST143,June,Apparel,Net Banking,13113.84
CUST214,October,Electronics,Credit Card,1876.56
CUST409,May,Groceries,Credit Card,12515.64
CUST138,July,Travel,Credit Card,14014.18
CUST470,May,Groceries,UPI,7547.83
CUST105,September,Apparel,Debit Card,4255.33
CUST428,July,Groceries,Credit Card,17547.74
CUST260,October,Apparel,UPI,15133.3
CUST086,October,Travel,UPI,8821.04
CUST267,August,Groceries,UPI,6595.45
CUST122,July,Travel,Net Banking,11965.02
CUST208,July,Groceries,Credit Card,19376.86
CUST402,May,Apparel,UPI,2443.1
CUST100,October,Groceries,Debit Card,866.88
CUST093,August,Electronics,Net Banking,19880.37
CUST095,September,Entertainment,UPI,1446.14
CUST180,May,Apparel,Debit Card,2425.58
CUST272,August,Travel,Debit Card,11441.96
CUST491,June,Entertainment,Credit Card,17011.98
CUST375,June,Groceries,Net Banking,5760.89
CUST141,August,Groceries,Debit Card,19732.92
CUST086,July,Apparel,Net Banking,3050.78
CUST254,September,Travel,Net Banking,12364.14
CUST258,September,Groceries,Credit Card,11751.5
CUST314,September,Groceries,Net Banking,8488.47
CUST066,July,Groceries,Net Banking,18622.83
CUST029,September,Apparel,Net Banking,15301.6
CUST152,May,Apparel,Debit Card,8945.48
CUST051,September,Travel,Debit Card,6475.54
CUST206,July,Apparel,Credit Card,18682.95
CUST449,May,Groceries,Net Banking,18528.93
CUST109,July,Apparel,Credit Card,997.58
CUST289,July,Apparel,Credit Card,9656.97
CUST066,July,Travel,UPI,14372.05
CUST081,July,Groceries,UPI,6791.37
CUST092,September,Apparel,Debit Card,14999.07
CUST049,June,Entertainment,UPI,5844.93
CUST482,October,Electronics,UPI,17106.98
CUST373,July,Entertainment,UPI,14404.94
CUST407,September,Travel,Credit Card,8722.36
CUST122,October,Groceries,Credit Card,2941.89
CUST044,June,Entertainment,Net Banking,14424.47
CUST076,May,Entertainment,Credit Card,1450.97
CUST444,September,Groceries,Net Banking,2776.1
CUST122,September,Travel,UPI,5089.0
CUST272,October,Electronics,Debit Card,13647.16
CUST089,October,Groceries,Net Banking,14971.89
CUST198,July,Travel,Net Banking,2732.71
CUST182,July,Electronics,Debit Card,16494.41
CUST104,August,Groceries,Net Banking,2125.41
CUST198,August,Electronics,Credit Card,5231.53
CUST247,June,Electronics,UPI,15508.13
CUST129,September,Electronics,Debit Card,13878.71
CUST357,October,Groceries,Debit Card,1964.68
CUST228,October,Travel,UPI,974.94
CUST183,July,Electronics,Net Banking,15408.87
CUST054,October,Travel,Credit Card,12944.32
CUST439,September,Apparel,Debit Card,7911.16
CUST377,September,Electronics,Debit Card,18021.84
CUST027,August,Travel,Net Banking,3817.32
CUST061,June,Travel,Net Banking,2396.3
CUST306,October,Electronics,Debit Card,5879.77
CUST104,September,Groceries,Debit Card,14245.31
CUST354,October,Electronics,Net Banking,10615.61
CUST148,August,Electronics,Debit Card,10081.3
CUST364,May,Apparel,UPI,13478.23
CUST273,August,Electronics,Net Banking,19033.72
CUST400,June,Electronics,Debit Card,12514.38
CUST269,July,Groceries,Net Banking,11692.98
CUST041,August,Entertainment,Net Banking,6692.78
CUST427,October,Electronics,Net Banking,1991.46
CUST125,October,Travel,UPI,16434.74
CUST165,October,Groceries,Credit Card,1077.7
CUST319,June,Electronics,UPI,16510.65
CUST237,September,Groceries,Credit Card,10060.72
CUST262,June,Groceries,Debit Card,11461.48
CUST453,June,Electronics,Credit Card,8338.98
CUST297,May,Apparel,UPI,3819.88
CUST340,July,Electronics,Net Banking,19672.66
CUST293,September,Electronics,Debit Card,18829.13
CUST309,August,Groceries,Net Banking,16500.39
CUST433,August,Travel,UPI,19088.2
CUST021,September,Apparel,Debit Card,3951.91
CUST287,May,Apparel,Credit Card,18630.96
CUST405,June,Electronics,Net Banking,5953.47
CUST161,August,Electronics,Net Banking,7067.56
CUST287,June,Groceries,UPI,8799.48
CUST492,June,Entertainment,Net Banking,17438.97
CUST496,August,Groceries,Credit Card,7456.03
CUST301,June,Travel,UPI,15228.03
CUST293,July,Electronics,Net Banking,18282.68
CUST208,June,Apparel,Debit Card,1196.58
CUST119,October,Apparel,UPI,10158.94
CUST298,September,Travel,Credit Card,4571.71
CUST219,July,Apparel,Net Banking,19236.69
CUST154,August,Travel,UPI,7107.1
CUST068,June,Entertainment,UPI,16836.18
CUST456,June,Groceries,Credit Card,15753.43
CUST247,July,Electronics,Credit Card,9804.62
CUST112,July,Groceries,Net Banking,10970.82
CUST253,October,Travel,UPI,8436.48
CUST446,August,Entertainment,UPI,3441.01
CUST229,May,Apparel,UPI,5830.53
CUST001,May,Electronics,UPI,6681.46
CUST028,September,Electronics,Debit Card,19800.96
CUST062,August,Entertainment,UPI,3232.58
CUST297,July,Apparel,UPI,6960.7
CUST172,October,Travel,Credit Card,10922.86
CUST047,September,Travel,UPI,15667.9
CUST427,May,Groceries,UPI,15708.36
CUST408,June,Groceries,Credit Card,2188.5
CUST174,October,Entertainment,Credit Card,9255.79
CUST368,August,Entertainment,UPI,9687.13
CUST176,September,Travel,Debit Card,5271.88
CUST070,August,Entertainment,Debit Card,9510.82
CUST408,May,Apparel,Net Banking,2314.84
CUST429,May,Travel,Debit Card,7321.91
CUST049,June,Apparel,Net Banking,4964.62
CUST147,August,Travel,Credit Card,18809.54
CUST195,August,Groceries,UPI,3711.54
CUST323,June,Electronics,Credit Card,12447.55
CUST058,July,Entertainment,Net Banking,17936.52
CUST268,July,Groceries,Debit Card,13360.49
CUST351,May,Electronics,Credit Card,5729.06
CUST042,June,Electronics,UPI,14875.25
CUST302,July,Travel,Debit Card,17294.25
CUST074,May,Groceries,Credit Card,17968.14
CUST085,August,Electronics,UPI,17002.82
CUST434,July,Entertainment,Net Banking,3174.63
CUST233,August,Entertainment,Debit Card,11537.91
CUST160,May,Apparel,Credit Card,12024.76
CUST423,October,Apparel,UPI,12451.24
CUST488,July,Electronics,Credit Card,2525.44
CUST100,May,Apparel,UPI,19523.2
CUST445,October,Electronics,UPI,3791.66
CUST135,August,Travel,UPI,8296.04
CUST376,July,Groceries,Credit Card,581.05
CUST018,May,Travel,Net Banking,5035.35
CUST499,October,Electronics,Credit Card,10501.44
CUST211,October,Travel,Debit Card,1355.23
CUST213,July,Electronics,UPI,12566.34
CUST228,August,Travel,Credit Card,18681.25
CUST243,October,Travel,Net Banking,7137.7
CUST097,July,Groceries,Debit Card,7990.94
CUST291,August,Apparel,Net Banking,10541.8
CUST307,May,Apparel,Credit Card,10666.06
CUST086,September,Groceries,UPI,5545.3
CUST238,May,Apparel,UPI,17761.28
CUST489,July,Travel,UPI,5366.66
CUST374,September,Groceries,Net Banking,4732.56
CUST348,July,Apparel,UPI,12684.07
CUST486,May,Apparel,Credit Card,9166.87
CUST199,June,Entertainment,UPI,8904.41
CUST123,June,Entertainment,UPI,2067.1
CUST296,May,Apparel,Debit Card,6016.84
CUST349,June,Travel,Credit Card,11318.34
CUST464,October,Electronics,Debit Card,2886.77
CUST330,July,Electronics,UPI,8559.45
CUST319,September,Apparel,Credit Card,4429.4
CUST050,October,Apparel,Debit Card,14705.4
CUST079,August,Entertainment,Net Banking,607.04
CUST416,October,Travel,Debit Card,18474.45
CUST125,June,Apparel,Debit Card,3097.7
CUST262,August,Electronics,Credit Card,3906.54
CUST080,September,Travel,Debit Card,3683.78
CUST092,July,Electronics,Debit Card,8836.55
CUST459,June,Apparel,Net Banking,13394.8
CUST325,October,Entertainment,Debit Card,8079.76
CUST461,July,Travel,UPI,10323.6
CUST480,May,Apparel,Credit Card,10334.15
CUST035,October,Entertainment,Debit Card,14041.58
CUST285,July,Travel,UPI,8618.01
CUST096,May,Travel,Debit Card,5113.76
CUST255,October,Travel,UPI,9662.82
CUST346,August,Travel,UPI,14880.13
CUST022,October,Apparel,Credit Card,11462.44
CUST119,August,Entertainment,Net Banking,7538.91
CUST139,July,Travel,Debit Card,14588.46
CUST192,June,Electronics,Debit Card,17861.91
CUST099,July,Electronics,Credit Card,15380.84
CUST212,October,Travel,Debit Card,15195.7
CUST291,September,Travel,Credit Card,8720.6
CUST356,July,Travel,Debit Card,1463.92
CUST052,September,Electronics,Net Banking,4137.94
CUST306,August,Electronics,Net Banking,15604.16
CUST401,May,Travel,Debit Card,3953.41
CUST134,July,Groceries,Debit Card,12646.4
CUST142,September,Electronics,Debit Card,15076.21
CUST293,August,Apparel,UPI,720.85
CUST005,October,Electronics,UPI,12105.64
CUST238,August,Apparel,Debit Card,7663.95
CUST167,May,Electronics,Debit Card,7844.63
CUST174,June,Travel,UPI,10791.94
CUST157,July,Apparel,Net Banking,19361.62
CUST379,September,Electronics,Debit Card,8166.56
CUST032,July,Entertainment,UPI,8019.17
CUST472,August,Entertainment,Credit Card,16792.97
CUST401,September,Entertainment,UPI,2144.32
CUST433,June,Entertainment,Debit Card,11400.49
CUST316,October,Apparel,Net Banking,7838.88
CUST033,September,Travel,Credit Card,11904.25
CUST373,August,Groceries,Debit Card,16617.67
CUST435,May,Travel,Debit Card,4748.35
CUST224,May,Groceries,Credit Card,5031.51
CUST203,June,Apparel,UPI,7576.2
CUST429,September,Travel,Credit Card,18917.8
CUST342,July,Groceries,Net Banking,15183.74
CUST333,September,Travel,Debit Card,4198.89
CUST001,May,Travel,Debit Card,561.47
CUST244,May,Electronics,UPI,19557.23
CUST141,August,Entertainment,Net Banking,2524.02
CUST377,June,Travel,Net Banking,2792.29
CUST148,August,Groceries,UPI,19509.02
CUST162,July,Electronics,UPI,5461.05
CUST184,October,Groceries,Debit Card,6427.13
CUST101,September,Apparel,Debit Card,6893.69
CUST215,October,Electronics,Credit Card,7566.23
CUST048,October,Travel,Credit Card,5180.12
CUST316,September,Apparel,UPI,5269.37
CUST163,July,Groceries,Net Banking,4547.4
CUST287,October,Apparel,UPI,11369.05
CUST156,September,Travel,Net Banking,12780.41
CUST336,July,Electronics,Net Banking,10242.29
CUST093,September,Electronics,UPI,775.84
CUST092,September,Travel,UPI,16092.33
CUST159,July,Electronics,Net Banking,8963.73
CUST447,July,Apparel,UPI,17480.93
CUST228,September,Electronics,Credit Card,11359.25
CUST234,October,Entertainment,UPI,7597.84
CUST423,August,Travel,Debit Card,15485.04
CUST047,July,Groceries,Credit Card,17599.68
CUST295,September,Groceries,Net Banking,5147.06
CUST393,September,Electronics,Credit Card,13067.79
CUST394,July,Entertainment,Net Banking,3554.41
CUST326,September,Electronics,Net Banking,16441.22
CUST145,September,Travel,Credit Card,15604.79
CUST392,September,Electronics,Debit Card,9216.09
CUST331,August,Electronics,Net Banking,4491.37
CUST478,May,Electronics,Net Banking,16406.63
CUST264,October,Travel,UPI,9294.04
CUST487,June,Groceries,Debit Card,12710.11
CUST054,October,Entertainment,UPI,13992.17
CUST487,August,Apparel,Net Banking,19213.5
CUST360,June,Entertainment,Net Banking,17275.25
CUST157,August,Electronics,Net Banking,16928.83
CUST466,June,Electronics,Credit Card,5539.05
CUST007,September,Electronics,Credit Card,18426.83
CUST197,September,Travel,Credit Card,893.98
CUST487,July,Groceries,Credit Card,12809.97
CUST030,June,Entertainment,Debit Card,11652.9
CUST025,October,Entertainment,Credit Card,7710.6
CUST368,May,Entertainment,Net Banking,10914.2
CUST183,June,Entertainment,Credit Card,8740.6
CUST242,July,Electronics,UPI,15363.2
CUST118,June,Entertainment,UPI,2908.93
CUST202,September,Entertainment,Credit Card,5623.69
CUST299,July,Apparel,Debit Card,5293.37
CUST391,September,Travel,Net Banking,11045.44
CUST411,August,Electronics,UPI,1821.99
CUST288,September,Entertainment,Net Banking,3606.85
CUST146,June,Electronics,Net Banking,11991.39
CUST298,September,Entertainment,UPI,11697.68
CUST301,September,Electronics,UPI,3339.45
CUST355,July,Groceries,UPI,16705.72
CUST071,June,Groceries,UPI,7952.98
CUST009,July,Entertainment,UPI,9279.1
CUST481,May,Apparel,UPI,18325.48
CUST203,October,Groceries,Net Banking,5901.74
CUST365,May,Apparel,Credit Card,19434.63
CUST442,July,Apparel,Credit Card,17967.68
CUST271,August,Groceries,Credit Card,8202.26
CUST342,May,Travel,Debit Card,19536.17
CUST408,September,Apparel,Debit Card,6896.66
CUST455,October,Entertainment,Debit Card,8121.95
CUST121,July,Electronics,Net Banking,12577.59
CUST237,May,Travel,UPI,16684.69
CUST153,July,Electronics,Debit Card,656.5
CUST043,July,Entertainment,Debit Card,2218.08
CUST333,September,Electronics,Debit Card,12704.24
CUST151,June,Apparel,Net Banking,14502.13
CUST143,May,Electronics,Credit Card,5427.87
CUST267,July,Apparel,UPI,15446.3
CUST075,September,Travel,Debit Card,15780.7
CUST114,October,Apparel,Debit Card,15872.85
CUST126,July,Entertainment,Net Banking,649.59
CUST160,September,Entertainment,Debit Card,2564.64
CUST171,May,Groceries,Debit Card,14798.36
CUST127,October,Travel,Credit Card,18175.57
CUST339,September,Apparel,Net Banking,3406.71
CUST151,June,Electronics,UPI,16684.38
CUST480,June,Electronics,Debit Card,7418.22
CUST375,May,Apparel,Debit Card,15975.11
CUST021,May,Entertainment,UPI,9476.51
CUST232,July,Electronics,Net Banking,1544.07
CUST065,August,Electronics,Credit Card,14294.13
CUST197,October,Travel,UPI,19579.58
CUST044,May,Entertainment,UPI,9635.06
CUST155,October,Electronics,Credit Card,2614.4
CUST179,June,Apparel,Credit Card,2884.46
CUST336,May,Entertainment,Net Banking,6339.97
CUST326,October,Apparel,Net Banking,11619.38
CUST376,June,Electronics,Credit Card,19399.5
CUST205,September,Groceries,Debit Card,9507.26
CUST139,May,Groceries,Net Banking,10660.41
CUST250,May,Apparel,Credit Card,5629.87
CUST253,July,Apparel,Net Banking,5716.0
CUST296,May,Entertainment,Net Banking,10849.67
CUST276,September,Apparel,Credit Card,8664.71
CUST046,May,Electronics,UPI,3225.61
CUST318,July,Travel,Net Banking,18619.4
CUST074,June,Entertainment,Credit Card,16885.26
CUST010,October,Entertainment,Debit Card,13649.59
CUST423,May,Apparel,Debit Card,6887.51
CUST356,July,Groceries,Debit Card,2438.5
CUST293,August,Travel,Net Banking,4613.21
CUST414,May,Apparel,UPI,14951.93
CUST288,May,Groceries,Debit Card,2408.89
CUST025,September,Apparel,Net Banking,4899.02
CUST069,September,Travel,Net Banking,19315.13
CUST415,June,Entertainment,Net Banking,13243.28
CUST448,June,Entertainment,Debit Card,555.69
CUST302,June,Groceries,Net Banking,19081.64
CUST367,May,Entertainment,Net Banking,6795.28
CUST253,June,Groceries,Net Banking,3503.07
CUST287,August,Apparel,Net Banking,9735.42
CUST173,May,Apparel,Credit Card,2778.68
CUST329,July,Entertainment,UPI,12288.75
CUST059,October,Groceries,Credit Card,5707.13
CUST093,September,Apparel,Debit Card,2789.24
CUST101,October,Apparel,UPI,17346.03
CUST490,August,Entertainment,Net Banking,14176.52
CUST469,October,Apparel,UPI,6851.58
CUST174,May,Travel,Net Banking,17933.94
CUST133,August,Apparel,UPI,16855.55
CUST112,October,Electronics,Net Banking,18725.74
CUST467,August,Groceries,Credit Card,2759.4
CUST261,June,Apparel,Debit Card,16976.63
CUST212,September,Apparel,Debit Card,15264.64
CUST174,August,Groceries,Credit Card,7271.02
CUST396,June,Apparel,UPI,10806.21
CUST198,October,Entertainment,Debit Card,2070.7
CUST305,September,Electronics,UPI,16544.04
CUST192,August,Groceries,Net Banking,3435.18
CUST112,October,Apparel,Credit Card,17306.31
CUST089,June,Groceries,Credit Card,10423.12
CUST165,May,Entertainment,UPI,13491.66
CUST045,September,Travel,Credit Card,4397.94
CUST304,September,Electronics,Debit Card,576.94
CUST113,June,Electronics,Debit Card,4953.0
CUST244,October,Entertainment,Debit Card,6472.91
CUST027,May,Entertainment,Credit Card,8951.43
CUST385,July,Electronics,UPI,5498.77
CUST072,August,Apparel,Debit Card,3445.9
CUST066,July,Electronics,Debit Card,4668.62
CUST451,August,Apparel,Net Banking,18858.68
CUST074,September,Groceries,Debit Card,2367.38
CUST436,October,Electronics,Net Banking,7675.87
CUST191,September,Groceries,UPI,9135.44
CUST161,August,Travel,Debit Card,10319.44
CUST129,October,Entertainment,Net Banking,15583.52
CUST002,September,Electronics,Net Banking,8587.44
CUST170,July,Entertainment,Debit Card,16663.27
CUST251,May,Electronics,Debit Card,11350.92
CUST119,July,Apparel,Credit Card,7531.63
CUST497,August,Apparel,UPI,12657.64
CUST027,May,Apparel,UPI,8243.73
CUST119,August,Groceries,Net Banking,4542.19
CUST002,October,Groceries,Credit Card,8957.74
CUST374,July,Apparel,Credit Card,15772.02
CUST378,September,Travel,Credit Card,4141.14
CUST121,May,Entertainment,UPI,2798.85
CUST134,June,Electronics,UPI,13999.37
CUST342,September,Travel,Net Banking,5186.26
CUST064,September,Groceries,Credit Card,9010.91
CUST142,August,Groceries,UPI,1247.48
CUST481,July,Groceries,Credit Card,14267.69
CUST334,September,Electronics,Credit Card,1273.01
CUST420,October,Entertainment,UPI,8760.69
CUST241,October,Groceries,Net Banking,17989.36
CUST118,June,Entertainment,Net Banking,18479.77
CUST301,July,Electronics,Debit Card,11614.92
CUST373,July,Apparel,Credit Card,14907.78
CUST356,August,Entertainment,Credit Card,10507.24
CUST036,October,Groceries,Credit Card,8418.53
CUST109,August,Entertainment,Net Banking,9929.49
CUST115,June,Entertainment,Credit Card,8606.61
CUST224,September,Electronics,Credit Card,13294.75
CUST062,August,Apparel,Debit Card,17394.84
CUST351,July,Travel,UPI,16190.94
CUST360,July,Travel,Credit Card,17663.85
CUST437,June,Groceries,UPI,11397.92
CUST463,June,Electronics,Credit Card,5990.85
CUST079,June,Electronics,Net Banking,9637.88
CUST231,September,Groceries,UPI,9729.75
CUST208,May,Electronics,Debit Card,4257.7
CUST132,May,Groceries,Net Banking,11045.43
CUST174,September,Electronics,Net Banking,10285.12
CUST039,October,Electronics,Net Banking,3880.24
CUST463,June,Travel,UPI,16057.45
CUST165,May,Entertainment,Credit Card,14932.78
CUST429,June,Electronics,Debit Card,16283.89
CUST232,October,Electronics,Debit Card,13177.88
CUST431,September,Electronics,Debit Card,2109.88
CUST279,June,Groceries,Debit Card,3764.18
CUST369,July,Apparel,Debit Card,13053.35
CUST170,July,Groceries,UPI,14413.96
CUST330,October,Electronics,UPI,10881.45
CUST312,June,Travel,Net Banking,6808.63
CUST170,August,Travel,Credit Card,1998.62
CUST493,August,Electronics,Net Banking,11606.66
CUST489,October,Entertainment,Debit Card,12117.28
CUST346,October,Groceries,Credit Card,6725.22
CUST168,October,Groceries,Net Banking,13883.84
CUST479,September,Electronics,Debit Card,12650.6
CUST110,July,Apparel,UPI,16373.27
CUST150,September,Groceries,Net Banking,4221.17
CUST122,August,Travel,Credit Card,7154.52
CUST130,May,Travel,Debit Card,13526.95
CUST087,July,Electronics,Credit Card,13818.32
CUST018,May,Groceries,UPI,11501.77
CUST466,July,Electronics,Credit Card,13900.14
CUST080,August,Electronics,UPI,7499.09
CUST001,July,Electronics,UPI,2870.01
CUST060,July,Groceries,Net Banking,11020.65
CUST290,July,Groceries,Debit Card,19557.46
CUST338,September,Travel,UPI,5214.67
CUST212,September,Electronics,Net Banking,2271.74
CUST002,July,Groceries,Credit Card,3575.21
CUST009,May,Entertainment,UPI,8648.15
CUST098,September,Electronics,Credit Card,9459.01
CUST387,October,Travel,Debit Card,11514.27
CUST111,June,Apparel,Debit Card,9091.14
CUST371,May,Electronics,UPI,8390.55
CUST174,May,Apparel,Debit Card,12531.81
CUST427,October,Electronics,UPI,16784.82
CUST103,May,Apparel,UPI,8433.18
CUST282,June,Entertainment,Debit Card,7140.93
CUST458,September,Entertainment,Debit Card,10513.12
CUST131,August,Entertainment,Net Banking,19918.75
CUST200,June,Apparel,Debit Card,15090.88
CUST198,June,Entertainment,Debit Card,5862.39
CUST254,May,Groceries,Credit Card,15812.05
CUST271,May,Electronics,Debit Card,12033.71
CUST226,July,Electronics,UPI,10667.48
CUST148,August,Apparel,Credit Card,3196.84
CUST113,October,Apparel,Credit Card,5075.79
CUST332,October,Electronics,Net Banking,19536.14
CUST055,May,Entertainment,Net Banking,17471.87
CUST158,September,Apparel,Net Banking,1651.72
CUST212,October,Entertainment,Credit Card,1944.45
CUST453,August,Entertainment,Credit Card,11655.16
CUST500,September,Travel,UPI,4881.9
CUST030,September,Entertainment,Debit Card,1625.64
CUST042,July,Entertainment,Net Banking,2164.2
CUST401,October,Apparel,Net Banking,2229.07
CUST298,October,Travel,Net Banking,18083.35
CUST414,October,Entertainment,UPI,17981.62
CUST234,July,Electronics,Credit Card,16961.69
CUST270,August,Entertainment,UPI,10998.75
CUST003,September,Travel,Net Banking,13607.37
CUST070,August,Groceries,Net Banking,4211.97
CUST304,August,Entertainment,Credit Card,10171.6
CUST365,August,Groceries,UPI,11003.34
CUST263,August,Electronics,Debit Card,3022.84
CUST011,May,Apparel,Debit Card,17467.67
CUST333,June,Electronics,Debit Card,5722.44
CUST227,May,Electronics,Net Banking,2527.38
CUST013,June,Travel,Debit Card,2206.31
CUST006,May,Apparel,Debit Card,6023.75
CUST260,May,Groceries,UPI,590.9
CUST073,August,Apparel,Credit Card,4981.52
CUST370,September,Groceries,Net Banking,8943.38
CUST079,May,Electronics,Net Banking,11205.0
CUST406,May,Groceries,Net Banking,19100.6
CUST441,September,Groceries,Debit Card,11166.88
CUST342,September,Groceries,UPI,10171.32
CUST421,July,Electronics,UPI,8073.47
CUST134,May,Groceries,Credit Card,9631.51
CUST256,May,Travel,Net Banking,10848.78
CUST055,October,Entertainment,Credit Card,5257.05
CUST489,September,Electronics,UPI,16955.02
CUST277,October,Groceries,Credit Card,10517.37
CUST191,May,Electronics,Credit Card,18284.33
CUST166,May,Travel,Net Banking,6531.43
CUST441,October,Apparel,Credit Card,6540.54
CUST309,July,Entertainment,Credit Card,14649.48
CUST247,October,Travel,Net Banking,13699.5
CUST263,September,Travel,Debit Card,6118.52
CUST279,August,Travel,Debit Card,10675.96
CUST485,June,Electronics,Credit Card,10395.59
CUST091,July,Electronics,Credit Card,5950.35
CUST077,September,Groceries,Credit Card,12164.32
CUST145,June,Travel,Debit Card,698.31
CUST372,September,Groceries,Debit Card,12705.75
CUST337,October,Travel,Debit Card,19141.33
CUST301,June,Electronics,Credit Card,19480.82
CUST471,May,Groceries,Debit Card,16072.5
CUST026,September,Groceries,Net Banking,7448.39
CUST247,June,Apparel,UPI,3272.19
CUST086,August,Entertainment,Credit Card,9803.14
CUST086,September,Entertainment,Debit Card,1120.39
CUST489,June,Apparel,Debit Card,10883.14
CUST300,June,Groceries,Net Banking,1725.16
CUST363,September,Electronics,Net Banking,16091.91
CUST414,August,Travel,Net Banking,18446.55
CUST102,July,Electronics,Credit Card,18626.88
CUST500,June,Travel,Net Banking,12600.9
CUST435,June,Apparel,UPI,9033.21
CUST217,May,Electronics,UPI,14016.68
CUST156,September,Entertainment,Debit Card,6824.88
CUST299,June,Groceries,UPI,12949.2
CUST197,May,Entertainment,UPI,1462.41
CUST333,September,Travel,Net Banking,10976.95
CUST368,September,Apparel,Net Banking,11696.74
CUST059,July,Groceries,Debit Card,19060.46
